service_name,language,has_upstream,has_downstream,is_leaf,is_root,upstream_count,downstream_count,transitive_downstream,transitive_upstream,total_coupling,betweenness_centrality,pagerank,in_degree_centrality,out_degree_centrality,fan_in,fan_out,coupling_ratio,max_path_depth,error_rate,latency_p99_ms,requests_per_day,health_score,complexity_score,project,change_type,change_magnitude,has_tests,deployment_frequency,last_incident_days,label_incident_occurred,label_incident_probability,label_severity_score,label_affected_services,label_recovery_minutes
userservice,unknown,1,0,1,0,1,0,0,4,1,0.0,0.14350908421726236,0.09456871707463105,0.0,1,0,0.0,0,0.0028716683321950345,100.0,14247.886170285896,97.12514774022941,0.03168996114429525,bank-of-anthos,code_change,0.9425506408505883,1,23,2,0,0.2525,0.385,0,71
userservice,unknown,1,0,1,0,0,0,0,3,1,0.0,0.12928723279908666,0.06590184158946315,0.0,1,0,0.0,0,0.004128697601641026,143.87806368781142,16058.617383108527,100.0,0.04437188472939895,bank-of-anthos,config_change,0.43159115787456254,1,3,6,0,0.1971,0.2129,0,76
userservice,unknown,1,0,1,0,0,0,0,3,0,0.0,0.1438432404788529,0.0906297730082616,0.0,1,0,0.0,0,0.0030010195730443496,162.86112990980496,11197.296632292264,91.57296094864653,0.03596225348723549,bank-of-anthos,deployment,0.3345597543182265,0,13,20,0,0.1573,0.3756,0,52
userservice,unknown,1,0,1,0,1,0,0,4,1,0.0,0.09728370711312095,0.08150799711653162,0.0,0,0,0.0,0,0.005362126429230053,175.93210269524837,11413.435551895896,100.0,0.039276126379621544,bank-of-anthos,deployment,0.8922421797723108,1,6,29,0,0.077,0.2814,0,56
userservice,unknown,1,0,1,0,0,0,0,4,1,0.0,0.10993977264951589,0.0591221264634479,0.0,0,0,0.0,0,0.0034485585477899462,100.0,16211.015837306999,100.0,0.04592875976381696,bank-of-anthos,code_change,0.7651455892801683,1,11,44,1,0.1158,0.1012,0,66
userservice,unknown,1,0,1,0,0,0,0,4,1,0.0,0.12100363868775518,0.07985497737607436,0.0,1,0,0.0,0,0.004862619090197356,140.29008440876223,11059.735886173368,100.0,0.03207950058060935,bank-of-anthos,deployment,0.5428953639955465,1,17,22,0,0.0756,0.3812,0,66
userservice,unknown,1,0,1,0,1,0,0,4,0,0.0,0.13992732952062759,0.06681977541902888,0.0,1,0,0.0,0,0.0021782898226961928,108.76147535132836,13394.129326276643,100.0,0.044765811312491285,bank-of-anthos,code_change,0.7302940614763315,1,7,32,0,0.2062,0.2439,0,65
userservice,unknown,1,0,1,0,1,0,0,3,0,0.0,0.131946052017267,0.09082164303679101,0.0,0,0,0.0,0,0.0038326578828105913,100.0,13110.643194396947,96.30369627274484,0.03385880474100375,bank-of-anthos,deployment,0.7573688904261058,1,9,18,0,0.1053,0.5027,0,100
userservice,unknown,1,0,1,0,0,0,0,3,1,0.0,0.1318075219602241,0.07325597761171791,0.0,0,0,0.0,0,0.003433089259644847,174.34238304153874,15612.500721285374,92.19780262070643,0.032808621513664565,bank-of-anthos,deployment,0.5910040667143273,1,29,33,0,0.1696,0.1952,0,56
userservice,unknown,1,0,1,0,0,0,0,4,0,0.0,0.09733939868745006,0.06338287456822962,0.0,0,0,0.0,0,0.0024436202872189206,123.77865759361448,12740.35335534612,100.0,0.04149088317670024,bank-of-anthos,deployment,0.6234187123951105,0,1,19,0,0.2585,0.2234,0,84
userservice,unknown,1,0,1,0,1,0,0,4,1,0.0,0.13189464129071038,0.08245931943599652,0.0,1,0,0.0,0,0.004246195263205511,133.00264350665782,14688.737494766841,100.0,0.04216473464975944,bank-of-anthos,config_change,0.6299735596390102,1,8,28,0,0.1119,0.4356,0,68
userservice,unknown,1,0,1,0,0,0,0,4,1,0.0,0.1076551391757549,0.07973934452139396,0.0,1,0,0.0,0,0.004905432632227386,130.2120209113613,11172.423688144017,100.0,0.03402821017984127,bank-of-anthos,code_change,0.8460004167584917,0,7,4,0,0.3608,0.408,0,70
userservice,unknown,1,0,1,0,0,0,0,3,1,0.0,0.12593696290306952,0.08646577850615135,0.0,1,0,0.0,0,0.0055704375689581915,174.42809941808483,12817.881692866446,92.60873519010423,0.032678566412748106,bank-of-anthos,deployment,0.271193076188841,1,25,5,0,0.2394,0.2255,0,86
userservice,unknown,1,0,1,0,0,0,0,3,0,0.0,0.14874598258469315,0.06476720837874553,0.0,0,0,0.0,0,0.0035453181026800853,100.0,16309.587219228844,100.0,0.02875949889209552,bank-of-anthos,code_change,0.4747016909655047,0,17,50,0,0.1955,0.2356,0,58
userservice,unknown,1,0,1,0,0,0,0,3,1,0.0,0.13647085131708592,0.08700658098014143,0.0,1,0,0.0,0,0.0056472410246127605,138.8808636192897,15326.20787049933,97.80196218148559,0.04469065171323504,bank-of-anthos,deployment,0.7701050629145201,1,1,11,1,0.1878,0.0617,0,52
userservice,unknown,1,0,1,0,0,0,0,3,0,0.0,0.15980786341596145,0.07290949312295046,0.0,0,0,0.0,0,0.005067177130143907,127.64434001414412,14993.777404283872,81.96660598250536,0.04679654290492523,bank-of-anthos,deployment,0.12399461223878624,0,21,18,0,0.1214,0.2245,0,72
userservice,unknown,1,0,1,0,0,0,0,4,1,0.0,0.13577737672476858,0.07538716303684424,0.0,1,0,0.0,0,0.004247826983384046,167.56777559089903,13780.913564130467,91.39456838583317,0.03437586609899242,bank-of-anthos,deployment,0.4740829247392342,1,4,8,0,0.1816,0.4875,0,101
userservice,unknown,1,0,1,0,1,0,0,3,1,0.0,0.1203248660388176,0.09314790382876093,0.0,1,0,0.0,0,0.00245405736556685,164.37549621461838,11716.807691006967,100.0,0.04476647418670787,bank-of-anthos,config_change,0.18045768470522203,1,27,17,0,0.0962,0.1812,1,83
userservice,unknown,1,0,1,0,1,0,0,4,0,0.0,0.1114614093588757,0.09298589195852727,0.0,0,0,0.0,0,0.0037659342894370714,169.13936961057405,14495.94264284289,96.35556065714718,0.03662088728356648,bank-of-anthos,deployment,0.2418100853274418,1,21,99,0,0.125,0.1704,0,69
userservice,unknown,1,0,1,0,0,0,0,3,1,0.0,0.12045906930613387,0.05806098615939977,0.0,0,0,0.0,0,0.0018972172435509646,100.0,14203.800770044578,85.42898438598161,0.030766692031434437,bank-of-anthos,deployment,0.7204333185171952,1,12,41,0,0.1525,0.4276,0,88
userservice,unknown,1,0,1,0,0,0,0,3,1,0.0,0.11863948437850011,0.06602914274315325,0.0,0,0,0.0,0,0.0043096597218017845,100.0,15819.128050724477,100.0,0.03511381540264961,bank-of-anthos,deployment,0.597295802473205,1,4,0,1,0.2428,0.1596,0,58
userservice,unknown,1,0,1,0,0,0,0,3,1,0.0,0.1265236957811906,0.0867482234355868,0.0,1,0,0.0,0,0.0028618007912413735,159.60446816163406,12108.148067369362,100.0,0.046818770121445606,bank-of-anthos,config_change,0.2862991375383747,1,18,3,1,0.1971,0.0533,0,43
userservice,unknown,1,0,1,0,0,0,0,4,1,0.0,0.14031753634099667,0.0921166442925065,0.0,1,0,0.0,0,0.002713287511318772,112.37972864259778,14036.804231794149,91.08750455595923,0.04246720067196752,bank-of-anthos,deployment,0.8602551893038743,0,10,12,1,0.3073,0.0641,1,72
userservice,unknown,1,0,1,0,0,0,0,3,0,0.0,0.10003938087828342,0.08410850830739598,0.0,1,0,0.0,0,0.004517572058290492,134.682434966275,13524.548417522119,90.19046119461585,0.035139077141181974,bank-of-anthos,config_change,0.35278213542023973,0,19,61,0,0.1206,0.1978,0,49
userservice,unknown,1,0,1,0,0,0,0,4,0,0.0,0.13929723394424925,0.08909222024467577,0.0,0,0,0.0,0,0.0028393209082265302,139.35568451655675,11470.47481287585,96.49549956734366,0.04514963616933821,bank-of-anthos,deployment,0.313762157439461,1,29,10,0,0.1091,0.1791,0,54
userservice,unknown,1,0,1,0,1,0,0,4,1,0.0,0.09768376069207653,0.05967518743331734,0.0,0,0,0.0,0,0.005249157062474971,120.51550254415936,11606.734835537964,100.0,0.033766051663039705,bank-of-anthos,deployment,0.5401116701439398,1,13,21,0,0.2286,0.4559,0,99
userservice,unknown,1,0,1,0,0,0,0,4,1,0.0,0.0987375671897667,0.0866629390118754,0.0,0,0,0.0,0,0.0018730558389715656,165.03265571119988,15429.969549902318,100.0,0.04741543603005182,bank-of-anthos,scaling,0.38924080037909364,1,25,39,0,0.1118,0.1775,0,46
userservice,unknown,1,0,1,0,1,0,0,4,1,0.0,0.14034781560805748,0.06037337486419079,0.0,1,0,0.0,0,0.0025167503183078027,156.67957483766932,11023.646056388183,92.79591259872433,0.04327843072543443,bank-of-anthos,deployment,0.5217573148504713,1,5,31,1,0.2054,0.2735,0,84
userservice,unknown,1,0,1,0,1,0,0,3,1,0.0,0.13643724613108785,0.0800911755060903,0.0,0,0,0.0,0,0.0032371678220419566,118.87442578941933,11710.711803940525,90.06276339105314,0.04535171553002626,bank-of-anthos,deployment,0.5731625681727575,1,29,13,0,0.1449,0.163,0,42
userservice,unknown,1,0,1,0,0,0,0,3,0,0.0,0.15021104898285353,0.0943099391652773,0.0,1,0,0.0,0,0.00517614233238944,100.0,13489.41607560931,94.75622893298679,0.04103233971411748,bank-of-anthos,scaling,0.4137173578349004,1,27,52,0,0.1624,0.3901,0,74
userservice,unknown,1,0,1,0,1,0,0,3,0,0.0,0.12847145368810134,0.07794959072793656,0.0,1,0,0.0,0,0.004814256177135159,100.0,11299.875344911297,97.31669151069842,0.0291006852141536,bank-of-anthos,code_change,0.334263561251554,1,24,28,0,0.1621,0.3575,0,77
userservice,unknown,1,0,1,0,1,0,0,4,0,0.0,0.15120150103180147,0.09305498463686179,0.0,1,0,0.0,0,0.0033731512960038378,145.92296972920016,12818.386486822053,89.98621499104439,0.04217053144590755,bank-of-anthos,deployment,0.3049712167414743,1,26,20,0,0.1674,0.2336,0,59
userservice,unknown,1,0,1,0,1,0,0,4,0,0.0,0.11615664297625648,0.09253673883651468,0.0,0,0,0.0,0,0.005317568655815642,178.16689113802033,15965.030062459951,100.0,0.03258255230313356,bank-of-anthos,scaling,0.040235857591895414,0,12,1,0,0.2394,0.266,0,57
userservice,unknown,1,0,1,0,1,0,0,3,1,0.0,0.11933745695276161,0.09355578542617857,0.0,0,0,0.0,0,0.00474367482054446,100.0,12220.462270414295,91.02040629368001,0.046248951532067116,bank-of-anthos,deployment,0.768359092459832,1,23,85,0,0.1813,0.5343,0,94
userservice,unknown,1,0,1,0,0,0,0,3,1,0.0,0.11725228108091479,0.08069976455838049,0.0,0,0,0.0,0,0.0032623485480194397,117.16290662904093,14058.1509776804,100.0,0.03391288413915816,bank-of-anthos,config_change,0.3211361957474258,0,12,20,0,0.148,0.2084,1,75
userservice,unknown,1,0,1,0,0,0,0,4,1,0.0,0.12960983882580565,0.06310367014849022,0.0,0,0,0.0,0,0.0016347484606245891,127.54724084567474,13249.022780241274,100.0,0.03765694130846169,bank-of-anthos,code_change,0.8611715433419046,1,24,24,0,0.2305,0.3022,0,73
userservice,unknown,1,0,1,0,1,0,0,4,0,0.0,0.1305139097046408,0.09173957631581431,0.0,1,0,0.0,0,0.004832745178097947,130.42853473489365,12977.295200658958,95.00155098635926,0.03574180541385996,bank-of-anthos,code_change,0.9617515627457918,1,4,63,0,0.158,0.4707,0,93
userservice,unknown,1,0,1,0,1,0,0,4,0,0.0,0.13117695606070126,0.06609377865341076,0.0,1,0,0.0,0,0.00448412080676136,128.8116959798244,15533.95705514993,100.0,0.03555112161175517,bank-of-anthos,config_change,0.09289920818383836,1,10,23,0,0.1047,0.1928,1,76
userservice,unknown,1,0,1,0,0,0,0,4,0,0.0,0.14210267948551017,0.06193203495081663,0.0,1,0,0.0,0,0.002952691778253983,156.03484352907435,15497.19088607361,96.79424542704828,0.03169394844629842,bank-of-anthos,deployment,0.7894501576088345,0,12,6,0,0.403,0.6719,2,107
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.05400522577079384,0.0,0.0,0,0,0.0,0,0.003371895167535081,148.84231642267792,7102.907035660224,100.0,0.013133342151142546,bank-of-anthos,scaling,0.24172426635175384,1,26,13,0,0.1647,0.4214,0,70
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.052910333102931376,0.0,0.0,0,0,0.0,0,0.003400814115555741,105.81778330066345,5330.281304552611,100.0,0.014288865778507208,bank-of-anthos,deployment,0.5101477520536838,1,22,9,1,0.2311,0.4456,0,93
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.05971485287641138,0.0,0.0,0,0,0.0,0,0.002872512218423156,158.57387665437346,6808.574072330605,100.0,0.01429799889640873,bank-of-anthos,scaling,0.07112273678833361,1,8,19,0,0.0355,0.5319,0,73
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.05903676610544298,0.0,0.0,0,0,0.0,0,0.0020278877251812192,140.88931660943246,5390.5039299237915,94.16836480953644,0.014509517765384939,bank-of-anthos,deployment,0.14146149904806934,1,29,27,0,0.1343,0.2727,1,86
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.04892530290805334,0.0,0.0,0,0,0.0,0,0.0020220107367329545,108.50465064890675,6636.765971278229,100.0,0.012706746972716863,bank-of-anthos,code_change,0.5592052707290875,0,24,6,0,0.3015,0.1625,0,51
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.05899908538858299,0.0,0.0,0,0,0.0,0,0.0010871539057025555,100.0,6165.392212440384,91.64323161271102,0.01149491275945652,bank-of-anthos,code_change,0.15615168984796018,1,22,21,0,0.1366,0.5228,0,71
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.047703332824479736,0.0,0.0,0,0,0.0,0,0.0012359431176494759,105.11958290078842,5942.893860865335,98.40150846512205,0.012758126163045344,bank-of-anthos,deployment,0.3068956989627979,1,21,65,0,0.124,0.0401,1,46
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.04357315266665963,0.0,0.0,0,0,0.0,0,0.0018290693628802888,160.72903928943964,5754.26736428304,81.79588525943949,0.013193236540365832,bank-of-anthos,code_change,0.8051835620957388,1,28,26,0,0.1582,0.1395,0,59
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.06348239060744018,0.0,0.0,0,0,0.0,0,0.0022811028051497586,136.27821296096045,5507.3512663025085,100.0,0.017615643500016324,bank-of-anthos,code_change,0.510157374510024,1,19,20,0,0.128,0.3202,1,93
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.04971015788902449,0.0,0.0,0,0,0.0,0,0.00299482588437836,100.0,7004.953371726434,98.36437446807138,0.017777467759155705,bank-of-anthos,config_change,0.14929477108097394,1,1,4,1,0.1792,0.2127,0,72
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.04813399065757473,0.0,0.0,0,0,0.0,0,0.003080246575472984,100.0,5394.881213050303,82.09824898608206,0.012001074658037632,bank-of-anthos,config_change,0.27647427028443183,1,17,33,1,0.0332,0.1695,0,60
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.053582871874457046,0.0,0.0,0,0,0.0,0,0.0025457048405367953,100.0,5509.641577660934,93.56702332454117,0.015101415576843627,bank-of-anthos,config_change,0.4487991437553816,1,27,0,1,0.2298,0.2359,0,89
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.06271574343534944,0.0,0.0,0,0,0.0,0,0.001568162869653611,127.12674189764361,5917.264712863733,90.95039313408759,0.016354161357333613,bank-of-anthos,config_change,0.2500104214872561,0,6,26,0,0.1374,0.0994,0,53
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.040205595641173236,0.0,0.0,0,0,0.0,0,0.0019225071654265184,145.87833905355748,7059.604320997689,93.04484150006365,0.013114119830633847,bank-of-anthos,deployment,0.6980037531998111,0,15,15,1,0.2497,0.3658,0,89
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.03848072044778017,0.0,0.0,0,0,0.0,0,0.0031407786836647883,152.301257790105,7070.518507004204,100.0,0.013866465725777048,bank-of-anthos,config_change,0.29244725432575325,1,1,153,0,0.0802,0.361,0,66
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.05959536999186976,0.0,0.0,0,0,0.0,0,0.0017044850581875695,100.0,6341.562284349473,99.99070268208828,0.016024807765190458,bank-of-anthos,deployment,0.07872412053693102,1,12,31,0,0.1131,0.2574,0,76
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.06133583741007519,0.0,0.0,0,0,0.0,0,0.003571779922096168,116.64623541205768,6431.842721559576,93.42995560272797,0.014191011218270815,bank-of-anthos,deployment,0.3742407690425727,0,25,0,1,0.3627,0.2172,0,56
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.04028631438160184,0.0,0.0,0,0,0.0,0,0.001,137.410579660376,6868.020240984268,99.01292504722979,0.01329500992701108,bank-of-anthos,deployment,0.15343298565110985,1,19,75,0,0.1538,0.3405,0,74
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.05984516954923841,0.0,0.0,0,0,0.0,0,0.0032999974370725026,103.15018770782848,5408.109817591157,100.0,0.012753821426631654,bank-of-anthos,deployment,0.6915625949000422,1,13,13,0,0.2421,0.5149,0,113
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.057568684121017406,0.0,0.0,0,0,0.0,0,0.0018603559527148106,103.14322126870094,6510.8072550926845,90.20632720162745,0.014871131207628082,bank-of-anthos,deployment,0.5317664686704869,0,26,10,0,0.2715,0.3441,0,61
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.0527968959574098,0.0,0.0,0,0,0.0,0,0.0014242376090191759,116.49407114271621,5258.140755155461,100.0,0.01500652465036624,bank-of-anthos,code_change,0.7036509498614779,1,19,40,0,0.1285,0.1594,0,74
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.0558866569469826,0.0,0.0,0,0,0.0,0,0.002000076262468588,108.99569800269494,6809.719109577074,87.15885267104487,0.015395321776250234,bank-of-anthos,config_change,0.07274335887429516,1,23,14,0,0.1017,0.2249,0,47
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.05870876306763903,0.0,0.0,0,0,0.0,0,0.0011361949355275056,131.897945409125,5536.335899839251,100.0,0.015109148185003349,bank-of-anthos,config_change,0.39382869516758723,0,22,41,0,0.2719,0.074,0,37
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.04378981435179191,0.0,0.0,0,0,0.0,0,0.0017689342720565156,100.0,5945.5110810660135,93.93370387103467,0.015112368027718544,bank-of-anthos,code_change,0.7085502053333605,1,14,32,0,0.1762,0.3556,0,52
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.04163863422635268,0.0,0.0,0,0,0.0,0,0.0018215349493227119,158.6735477334847,5488.462831865492,100.0,0.012761452521886818,bank-of-anthos,deployment,0.38466442545619284,1,22,9,0,0.2336,0.1583,1,70
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.05565350215910486,0.0,0.0,0,0,0.0,0,0.0011594051342235614,147.28620832508327,6671.00422575833,100.0,0.01549038870074397,bank-of-anthos,config_change,0.42077553540538504,1,24,51,1,0.1287,0.2823,0,61
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.05223588593893227,0.0,0.0,0,0,0.0,0,0.0025641620737173673,134.41218042903327,7055.305924882863,100.0,0.011665430475157045,bank-of-anthos,code_change,0.39914507289402895,1,1,0,0,0.2311,0.3106,0,65
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.04137591014204341,0.0,0.0,0,0,0.0,0,0.002067705114856182,111.4570227974922,4954.554406564311,100.0,0.012832919169501378,bank-of-anthos,config_change,0.14567485985296452,1,1,64,0,0.1634,0.0816,0,48
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.048643802828722806,0.0,0.0,0,0,0.0,0,0.002173273009454428,142.52631268590218,5079.050268044704,93.80570206221581,0.016250670459805328,bank-of-anthos,deployment,0.6398111705167336,1,25,32,0,0.2291,0.271,0,78
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.054752616919677505,0.0,0.0,0,0,0.0,0,0.002743132863901664,100.0,5797.205425241308,100.0,0.011992142262649013,bank-of-anthos,config_change,0.08248890406098905,1,24,18,0,0.142,0.1364,0,40
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.041228103458688346,0.0,0.0,0,0,0.0,0,0.0019065869708486546,133.9508727429935,5004.427748657166,100.0,0.01661514909375154,bank-of-anthos,deployment,0.47195404745287334,0,8,10,0,0.2339,0.2402,0,79
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.05338450556964153,0.0,0.0,0,0,0.0,0,0.0020992294952437507,100.0,6451.931842683157,100.0,0.012373622145345773,bank-of-anthos,deployment,0.4104868700279231,1,1,20,0,0.071,0.3873,0,92
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.04635471949955314,0.0,0.0,0,0,0.0,0,0.0027565337726832414,105.48266428783256,4937.725422139604,100.0,0.012783384946743975,bank-of-anthos,config_change,0.4584918517982149,1,26,1,1,0.27,0.1559,0,63
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.053040802124924256,0.0,0.0,0,0,0.0,0,0.003405956902241699,100.0,5874.4619923086475,94.90923349029573,0.01792498111935849,bank-of-anthos,deployment,0.2830686492114279,1,26,0,0,0.1873,0.2097,0,55
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.04688045277352401,0.0,0.0,0,0,0.0,0,0.002951672500904733,117.12809856709181,6193.5276190998275,92.20755935770924,0.017327273530001033,bank-of-anthos,code_change,0.4759112712682292,1,15,14,0,0.1077,0.2077,1,67
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.05192240888046869,0.0,0.0,0,0,0.0,0,0.0024435422804680315,156.18978224032935,4865.598556239099,89.48231942260107,0.018486173441041857,bank-of-anthos,config_change,0.3248030580915912,0,14,0,0,0.257,0.2684,0,65
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.05900141668087791,0.0,0.0,0,0,0.0,0,0.0015843666813558136,150.84025797273145,6944.6219311024715,84.69836832963298,0.016843134974882077,bank-of-anthos,config_change,0.5076487174668207,1,12,3,0,0.2392,0.6426,1,164
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.0415940793072024,0.0,0.0,0,0,0.0,0,0.0027589829087058203,100.0,5339.892566554584,100.0,0.011650316206329456,bank-of-anthos,deployment,0.5170879983435915,1,26,5,0,0.2324,0.4201,0,99
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.060807715346798435,0.0,0.0,0,0,0.0,0,0.002174232407102438,148.86179801226322,6161.202994956234,95.14988928549303,0.014179804911032542,bank-of-anthos,deployment,0.5905811766856579,0,5,15,0,0.0869,0.1984,0,55
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.03978418674179263,0.0,0.0,0,0,0.0,0,0.002630407495060459,156.78613181911751,5119.624058253237,75.56334459995873,0.014486657174648305,bank-of-anthos,config_change,0.2672296815704325,0,23,35,0,0.2006,0.4197,0,74
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.05049787758494412,0.0,0.0,0,0,0.0,0,0.0010359800972821686,131.68176788792474,6213.668045921985,84.86959595382146,0.01612185708463379,bank-of-anthos,deployment,0.8067945524060594,0,20,11,0,0.326,0.3075,0,102
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.040260563979630765,0.0,0.0,0,0,0.0,0,0.0018128994859875568,158.77171250182815,5093.204750984449,100.0,0.016419630613132237,bank-of-anthos,config_change,0.070988644952454,1,29,48,0,0.1052,0.5298,0,89
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.05597312978294292,0.0,0.0,0,0,0.0,0,0.0011616088351432538,100.0,4896.276396859267,95.31588759011225,0.01433823412669783,bank-of-anthos,code_change,0.852856148340081,1,17,34,0,0.1657,0.5675,0,65
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.054237706506074713,0.0,0.0,0,0,0.0,0,0.0014286162785230932,145.44249200746745,6894.671014628451,100.0,0.013652714778692296,bank-of-anthos,deployment,0.40326328239564174,1,13,29,0,0.0571,0.1594,0,57
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.060913740250576595,0.0,0.0,0,0,0.0,0,0.0033461673468990704,100.0,5300.256502243007,100.0,0.017049458640599913,bank-of-anthos,config_change,0.2677490220393141,1,11,23,0,0.124,0.3075,0,60
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.047902252046945516,0.0,0.0,0,0,0.0,0,0.001586770754777231,112.61005096335155,4984.654809140802,100.0,0.016158917017582066,bank-of-anthos,config_change,0.11253921071800858,0,5,19,1,0.1659,0.1538,2,65
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.050063600438284034,0.0,0.0,0,0,0.0,0,0.00247123047778389,143.94989992180126,6978.33570301475,84.41326403689703,0.018382261398392993,bank-of-anthos,code_change,0.20787711849552412,1,19,36,0,0.043,0.5708,1,80
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.05892248021355769,0.0,0.0,0,0,0.0,0,0.002778079970619569,136.0552288076843,5804.167365284755,89.82046591155108,0.0162086570228932,bank-of-anthos,deployment,0.8218605529327943,1,25,71,0,0.2031,0.2121,1,63
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.04439931705151671,0.0,0.0,0,0,0.0,0,0.0019205679137668961,145.66397179283973,5281.532991396102,100.0,0.013387262081829835,bank-of-anthos,deployment,0.7685811505006728,1,2,16,0,0.2377,0.2115,0,54
ignored-by-kustomize,unknown,0,0,1,1,0,0,0,0,0,0.0,0.05345876924916356,0.0,0.0,0,0,0.0,0,0.0032753707323558263,113.32736599078419,6961.95221389236,97.4047016602408,0.01212347061668724,bank-of-anthos,config_change,0.5747866153099842,0,23,54,0,0.2166,0.4715,0,78
loadgenerator,python,0,1,0,1,0,1,2,0,1,0.0,0.052284301871639065,0.0,0.07756447663866697,0,0,1.0,2,0.009601883028103697,445.5491790692785,5068.757148433945,72.70512363421518,0.39247024078746395,bank-of-anthos,deployment,0.33782580538368384,1,19,22,1,0.3186,0.6736,2,107
loadgenerator,python,0,1,0,1,0,0,3,0,1,0.0,0.05123195524071252,0.0,0.07857486863737849,0,1,1.0,2,0.028492383073864196,407.4837764550976,5503.719442961922,81.77137175427949,0.34124697584763625,bank-of-anthos,deployment,0.348403159580398,1,19,1,1,0.3482,0.3664,0,92
loadgenerator,python,0,1,0,1,0,1,2,0,0,0.0,0.05295942657254168,0.0,0.06469005391340128,0,0,1.0,2,0.009469684985831688,595.3862390708281,6255.670086729194,69.65385251422839,0.28726985165729035,bank-of-anthos,code_change,0.7489671189768625,1,22,25,0,0.4222,0.486,1,92
loadgenerator,python,0,1,0,1,0,1,3,0,0,0.0,0.04192105476692265,0.0,0.058864740781207216,0,1,1.0,2,0.018039172872222627,592.3130253709298,6217.0826574056255,84.53567648069006,0.2395209421568866,bank-of-anthos,deployment,0.8697339998107168,1,27,38,1,0.6502,0.8148,2,130
