service_name,language,upstream_count,downstream_count,transitive_downstream,transitive_upstream,total_coupling,betweenness_centrality,pagerank,in_degree_centrality,out_degree_centrality,fan_in,fan_out,coupling_ratio,max_path_depth,error_rate,latency_p99_ms,requests_per_day,health_score,complexity_score,project,change_type,change_magnitude,has_tests,deployment_frequency,last_incident_days,label_incident_occurred,label_incident_probability,label_severity_score,label_affected_services,label_recovery_minutes
service_10,go,1,7,3,3,8,0.1593420057440809,0.028744857292461578,0.06030320470773457,0.03450180402695607,4,2,1.1168826748780536,5,0.044286413646626166,1256.6595278441232,7752.875524507363,55.150340473169216,0.06007041641195732,synthetic,code_change,0.6699368814484694,1,16,41,0,0.523698638979739,0.9498521018481926,7,340
service_10,go,1,7,3,3,9,0.19589460714933757,0.03533884552648608,0.07413658778113236,0.04241641941334143,4,2,1.1168826748780536,5,0.04271007741760277,1211.929829090586,7476.918688943624,53.187312253622814,0.07385039851460906,synthetic,scaling,0.21904184358863354,0,7,10,0,0.4646206246596275,0.7950616109924772,8,333
service_10,go,1,7,3,3,9,0.14471931255822773,0.02610696387009631,0.054769226040608035,0.0313356000351794,4,2,1.1168826748780536,5,0.040984644729163015,1162.969408748518,7174.860704160099,51.03861263232852,0.05455780054750489,synthetic,config_change,0.5252638985376268,1,16,15,1,0.3677371415730258,0.8423762352129778,7,321
service_10,go,0,6,2,2,7,0.13236513598144017,0.023878304572083044,0.05009377065377139,0.028660590534851395,3,1,1.1168826748780536,5,0.03542942851291238,1005.3360667694396,6202.352517338404,44.120642977505646,0.04990039380827759,synthetic,scaling,0.2324469259854508,0,3,72,0,0.33429535913139347,0.6958126636182163,6,275
service_10,go,1,8,3,3,9,0.14024360067803746,0.02529955782121756,0.05307538662605065,0.03036648876128557,4,2,1.1168826748780536,5,0.05,1456.3881212465242,8985.087503188855,63.91572177518876,0.05287049985659489,synthetic,scaling,0.7432261077121608,0,13,9,0,0.31792044584884804,1.0,8,370
service_10,go,1,7,3,3,8,0.18429754771169196,0.03324676806712034,0.06974766443345391,0.03990534601409451,4,2,1.1168826748780536,5,0.032356424900596606,918.1373312987877,5664.385846956174,40.293798996712795,0.06947841771569489,synthetic,deployment,0.3313564229702879,1,7,40,0,0.40421787877719767,0.8757035716699983,7,327
service_10,go,0,6,2,2,7,0.17480444266476955,0.03153423816289408,0.06615498556460607,0.03784983498668678,3,1,1.1168826748780536,5,0.03854120961000243,1093.6351418633508,6747.107658221032,47.995776971236985,0.06589960765523308,synthetic,config_change,0.5982026793961223,0,13,11,0,0.43929670604947907,0.8749773279376915,6,307
service_10,go,0,5,2,2,6,0.20180842422060463,0.036405681775807046,0.07637468011458448,0.04369691890681352,3,1,1.1168826748780536,5,0.04050413724290347,1149.3346557602392,7090.7420225416345,50.440231564975164,0.07607985114636338,synthetic,deployment,0.46168864411306554,1,14,41,0,0.15690300095577542,0.7251802639129965,5,260
service_10,go,1,7,3,3,8,0.1447168555198433,0.02610652062716491,0.054768296170998466,0.031335068020683726,4,2,1.1168826748780536,5,0.037297777064589734,1058.3518297421087,6529.429662783701,46.447317238594934,0.05455687426746843,synthetic,config_change,0.12418088864044177,1,4,22,1,0.37391800208924936,0.8459229977086059,7,322
service_10,go,1,7,3,3,8,0.1950354126110322,0.03518384920724985,0.07381142440763741,0.04223038082644643,4,2,1.1168826748780536,5,0.04509948414557655,1279.7310006770292,7895.213407662904,56.16286578631837,0.07352649036839319,synthetic,deployment,0.2853820322892655,0,2,113,0,0.3221206332094566,0.8662241851881618,8,345
service_10,go,0,6,2,2,6,0.20004438628608684,0.03608745420957669,0.07570707749353874,0.04331495753492895,3,1,1.1168826748780536,5,0.04371573213675277,1240.4660206780377,7652.970782942826,54.439664738114345,0.07541482566988504,synthetic,scaling,0.7307791292128858,1,13,11,0,0.3289271971294403,0.8482307685692134,5,282
service_10,go,0,6,2,2,7,0.18181987642865177,0.0327998030178476,0.06880998627456582,0.03936886394427568,3,1,1.1168826748780536,5,0.043375786825269894,1230.8198226808458,7593.45922018463,54.01632723735995,0.06854435927323237,synthetic,scaling,0.8826847163309541,0,23,56,1,0.39923080779129616,0.8955929177008447,6,311
service_11,java,4,3,4,8,7,0.4218461260812122,0.676905754810246,0.48878548139517036,0.1882658621037689,3,2,1.8898814377422415,4,0.014512452627834425,1105.652827844703,21014.73714870565,45.629702859062064,0.47500642826197054,synthetic,deployment,0.566269448677805,1,25,36,1,0.3848023321883096,0.6796885172248078,4,232
service_11,java,3,2,3,6,5,0.39771029051877926,0.6381767373338134,0.46081972498571766,0.1774942712112133,2,1,1.8898814377422415,4,0.019860284196983102,1513.0853445184016,28758.657326998742,62.44422564844524,0.44782903742012037,synthetic,deployment,0.20917269820498072,1,16,24,1,0.36803572721040656,0.6081686308527603,1,159
service_11,java,4,3,4,9,8,0.4434553934732615,0.7115805723575702,0.5138237489334774,0.19790986996224524,3,2,1.8898814377422415,4,0.02072395659126053,1578.8855127982094,30009.29695448132,65.15976351989147,0.4993388572843936,synthetic,deployment,0.7490191216211413,0,10,20,1,0.3921715140153678,0.7438836494821525,4,243
service_11,java,4,3,4,8,7,0.3633749834576083,0.5830813707867964,0.4210360253067629,0.1621707544480784,3,2,1.8898814377422415,4,0.01716602192999273,1307.8189591012522,24857.234541860093,53.972991335413845,0.40916685573336714,synthetic,scaling,0.4939451424401873,0,17,12,1,0.4246714158083777,0.5629984875982812,4,211
service_11,java,4,3,4,9,8,0.2759267479992262,0.442759556338311,0.31971133551346437,0.12314344941871755,3,2,1.8898814377422415,4,0.017560629240215855,1337.8827050182988,25428.645116899064,55.21370610453291,0.31069854841767763,synthetic,config_change,0.15679573220399162,1,20,12,0,0.186297002740033,0.40314101678633574,4,182
service_11,java,3,2,3,7,6,0.4710876878513792,0.7559201026429753,0.5458407889739522,0.21024189674017982,2,1,1.8898814377422415,4,0.013808853507392313,1052.048080450468,19995.89140613334,43.41746350703864,0.5304533244934777,synthetic,config_change,0.5544203061251254,1,2,25,0,0.45562795405775763,0.6324119504560773,1,163
service_11,java,3,2,3,6,5,0.3782461834951806,0.6069441023943615,0.43826701599242646,0.1688076277592064,2,1,1.8898814377422415,4,0.017772763362757855,1354.0444592362635,25735.825642466552,55.88069308640902,0.42591209807904784,synthetic,config_change,0.6884080760120155,1,18,64,1,0.39970222902718155,0.7541859647483841,2,205
service_11,java,4,3,4,9,7,0.43351629147717297,0.6956320192647699,0.5023074911005002,0.1934741444923599,3,2,1.8898814377422415,4,0.01531277850444074,1166.6268472857648,22173.64793804608,48.14606814041519,0.48814724724603437,synthetic,config_change,0.7819989043376422,0,10,77,0,0.34214728995180893,0.7864884157522972,4,251
service_11,java,4,3,4,8,7,0.33158198649589876,0.5320654640959698,0.38419805438763993,0.1479818461903161,3,2,1.8898814377422415,4,0.0157681424827513,1201.3194304919994,22833.037123085116,49.57781255715006,0.37336736156515954,synthetic,config_change,0.5637746691949391,0,22,71,0,0.4170973999313083,0.6965961493013576,4,235
service_11,java,3,2,3,6,5,0.44779760023978044,0.7185481953061019,0.5188549854281838,0.19984775501034482,2,1,1.8898814377422415,4,0.01969258944846603,1500.3092702277618,28515.827176115392,61.91696387250098,0.5042282612623313,synthetic,code_change,0.8918539731473211,1,27,29,1,0.4563024422578389,0.7469431988964782,3,224
service_11,java,3,2,3,7,6,0.3162017456518083,0.507385911780422,0.3663772473204081,0.1411177928712183,2,1,1.8898814377422415,4,0.01930261779742265,1470.5986989127236,27951.129261001755,60.690824430954166,0.3560489299914776,synthetic,deployment,0.28813333364733007,1,28,162,0,0.2721954870763803,0.481296232795505,2,156
service_11,java,3,2,3,7,6,0.2751715841591936,0.4415477999239728,0.31883634082165235,0.12280642707198171,2,1,1.8898814377422415,4,0.016100544955928553,1226.644008209904,23314.372069047447,50.622944380809194,0.30984822016709324,synthetic,scaling,0.8967149908368087,0,16,73,0,0.3788741327680356,0.5274350766222766,3,184
service_11,java,4,3,4,9,8,0.33762706025470246,0.5417655536845579,0.3912023720868792,0.1506797043720526,3,2,1.8898814377422415,4,0.0156731631013627,1194.0832847961415,22695.502359967275,49.2791806813645,0.38017422481983526,synthetic,scaling,0.6647211088894655,1,29,0,1,0.2931832320672679,0.654020054521826,3,207
service_11,java,3,2,3,7,6,0.42033607485688346,0.6744826855899549,0.487035812335811,0.187591940789829,2,1,1.8898814377422415,4,0.01830970399197012,1394.9520811453692,26513.341785100823,57.568928837609505,0.47330608305500066,synthetic,deployment,0.26259178718017284,1,7,11,0,0.3296600293553055,0.5084341083062975,4,201
service_11,java,4,3,4,8,7,0.32656921718129683,0.524021838264647,0.3783898491889297,0.1457446955370488,3,2,1.8898814377422415,4,0.01333169552892247,1015.6950888677785,19304.943449016886,41.917194921654904,0.36772289193366203,synthetic,deployment,0.36031951253770134,1,20,3,0,0.48099926895488126,0.5318317877402373,4,205
service_11,java,3,2,3,6,5,0.459786973542684,0.7377866694404864,0.5327468555655853,0.20519849681263058,2,1,1.8898814377422415,4,0.01717682530900693,1308.6420306291081,24872.878360043233,54.00695905864667,0.517728514168803,synthetic,code_change,0.9811286567125006,1,15,72,0,0.5531218541476559,0.7545245556234538,2,205
service_11,java,3,2,3,7,6,0.3843397753795238,0.616722045485352,0.4453275507667603,0.171527139112959,2,1,1.8898814377422415,4,0.016134061381231083,1229.197507012988,23362.905482796272,50.72832591532109,0.43277359362757106,synthetic,scaling,0.7812348934072973,1,26,172,0,0.34828808343752216,0.6608226316208545,2,188
service_11,java,3,2,3,7,6,0.3908107310536837,0.6271055167658673,0.4528253301434806,0.17441506429067288,2,1,1.8898814377422415,4,0.020012652556603144,1524.6937550337163,28979.294121433704,62.92329856278162,0.4400600076828053,synthetic,code_change,0.3744128119465572,0,4,10,1,0.4633951876790402,0.5333566188387524,2,166
service_11,java,3,2,3,7,6,0.4931532709263893,0.7913271367325626,0.5714077812461712,0.22008955389192367,2,1,1.8898814377422415,4,0.01576601434568316,1201.157295198416,22829.955477118696,49.571121320006846,0.5552995732935923,synthetic,config_change,0.5110575335972563,1,2,17,1,0.395761909298397,0.7595261512388968,3,226
service_11,java,3,2,3,6,5,0.28413321108108514,0.45592786995624557,0.32922001595408057,0.1268059148330177,2,1,1.8898814377422415,4,0.01299798836119872,990.2711110517788,18821.719241903655,40.86796090893062,0.31993917545244416,synthetic,config_change,0.5209485543740359,1,13,0,0,0.37994464332359035,0.5780295376403803,0,134
service_12,javascript,3,2,2,2,6,0.06115921879317488,0.20504063988736243,0.43130812067137453,0.11021036349772563,2,0,1.5307482581049967,2,0.05,922.5947551911937,48129.54684264273,65.94479391384613,0.22963823016055138,synthetic,deployment,0.8066708959805572,1,28,1,0,0.32335264030639116,0.3693305994850033,2,136
service_12,javascript,4,3,3,3,7,0.07372981727123648,0.24718446720512552,0.5199587168083585,0.13286288023990694,3,1,1.5307482581049967,2,0.045399137736675886,806.7411891399997,42085.745268036335,57.66386721830375,0.27683781909452787,synthetic,config_change,0.6206876363831783,0,5,17,1,0.30678613735259164,0.5076423945759657,3,181
service_12,javascript,3,2,2,2,6,0.08385400952718942,0.2811265433052691,0.5913567238692017,0.1511069149196624,2,0,1.5307482581049967,2,0.05,944.7311003521778,49284.34666711139,67.52704518010697,0.3148517381297665,synthetic,code_change,0.33283985267407107,1,24,29,0,0.34453030511079447,0.456797734861385,2,152
service_12,javascript,4,3,3,3,7,0.07529024793044771,0.25241592220370107,0.5309632134049942,0.1356748133148902,3,1,1.5307482581049967,2,0.037255302568846065,662.0255052086814,34536.27650133599,47.31994763795193,0.2826968627831225,synthetic,config_change,0.35876007944538313,1,16,15,0,0.31959461989154997,0.418007029447705,3,165
service_12,javascript,4,3,3,3,7,0.07317826398305408,0.2453353454966985,0.5160690429886102,0.13186896812692667,3,1,1.5307482581049967,2,0.043823367905618006,778.7398109047564,40624.9807906224,55.66239787693067,0.27476686849318416,synthetic,deployment,0.7012029256687127,0,25,50,0,0.39182723380412615,0.5553122456168097,4,209
service_12,javascript,3,2,2,2,6,0.07536493334383183,0.25266631037498105,0.5314899111935518,0.13580939820200066,2,0,1.5307482581049967,2,0.03775231376456902,670.8573778618377,34997.01403119573,47.95122807685387,0.28297728863693106,synthetic,code_change,0.10817833145609469,1,15,17,0,0.1878440246359858,0.3895256403672378,2,140
service_12,javascript,4,3,3,3,7,0.07408409223529085,0.2483721992716752,0.5224571409537674,0.13350129213163853,3,1,1.5307482581049967,2,0.040710895351073466,723.4312756549693,37739.66768524828,51.70908041202914,0.2781680368007213,synthetic,config_change,0.21827114456974162,0,17,37,1,0.3084021256342323,0.6015642071242684,3,198
service_12,javascript,3,2,2,2,6,0.08080577804584398,0.2709071300133252,0.5698599320930263,0.14561392945952464,2,0,1.5307482581049967,2,0.0361134123063159,641.7341526811471,33477.72549995711,45.869571887242024,0.3034063584092858,synthetic,config_change,0.7189922857291613,0,22,1,0,0.3126098758596796,0.39921397512408185,1,121
service_12,javascript,3,2,2,2,6,0.058467563641080064,0.1960166741528095,0.4123259827688055,0.10535993704401166,2,0,1.5307482581049967,2,0.03680113871831154,653.9550284747447,34115.25916320039,46.743089898395795,0.2195317092218215,synthetic,config_change,0.7874708501801926,1,23,22,0,0.34034916821867595,0.49876610712647224,2,159
service_12,javascript,3,2,2,2,6,0.08463738835613223,0.2837528766615508,0.5968812818533002,0.15251858215802555,2,0,1.5307482581049967,2,0.03867157254806655,687.1925763060823,35849.182000157576,49.11882770701246,0.3177931381569975,synthetic,config_change,0.8574598067884966,0,25,18,1,0.3187166937368893,0.4723593083856779,1,135
service_12,javascript,4,3,3,3,7,0.06727533478302779,0.22554535464550313,0.47444030164825096,0.12123174963928901,3,1,1.5307482581049967,2,0.03535249031361766,628.2125938182297,32772.338332930056,44.90308426351362,0.25260278201521313,synthetic,code_change,0.7438277037060007,0,23,38,0,0.3222827056966547,0.6025115879042807,2,178
service_12,javascript,4,3,3,3,7,0.05995845012858467,0.2010149773592507,0.4228400387320533,0.10804654987138261,3,1,1.5307482581049967,2,0.038443771112022324,683.1445522561969,35638.00633279892,48.829484948205355,0.2251296311887228,synthetic,deployment,0.7999551190610138,1,25,13,1,0.3601090252286517,0.5592379765000162,3,190
service_12,javascript,3,2,2,2,5,0.06194436676853018,0.20767290443308095,0.4368451550609835,0.11162521877990374,2,0,1.5307482581049967,2,0.039783084790605154,706.9441124143299,36879.57207877779,50.530618713639576,0.23258627290917538,synthetic,code_change,0.8796095832409033,1,4,59,0,0.2554932346459173,0.42426075907076394,3,166
service_12,javascript,3,2,2,2,5,0.05610807479828626,0.18810631964403796,0.3956863539669405,0.10110808216155275,2,0,1.5307482581049967,2,0.043891058899968034,779.9426776550624,40687.73145257724,55.74837582066861,0.2106723932816512,synthetic,config_change,0.9001005497331993,1,19,21,1,0.20897837040374379,0.4665378311130825,1,133
service_12,javascript,3,2,2,2,6,0.056005828082908764,0.18776353024350165,0.3949652878787123,0.10092383115425474,2,0,1.5307482581049967,2,0.0427103333358267,758.9612230911388,39593.17948967141,54.2486732812325,0.2102884813347308,synthetic,code_change,0.36815943818517893,1,5,10,0,0.16281359821426025,0.39891354475332086,2,141
service_12,javascript,3,2,2,2,6,0.07592224168744711,0.25453472631691576,0.5354201709166535,0.1368136810614313,2,0,1.5307482581049967,2,0.0383951697731996,682.2809080587441,35592.95209460518,48.76775379452661,0.28506984809414576,synthetic,config_change,0.5758365878956474,0,19,2,1,0.2532217310210062,0.37645110866492376,2,137
service_12,javascript,4,3,3,3,7,0.07711074762210585,0.25851927716895423,0.5438017734158279,0.13895539695745843,3,1,1.5307482581049967,2,0.036172581717408496,642.7855911763544,33532.57651447079,45.94472611339537,0.2895324034497547,synthetic,config_change,0.6265316518467957,1,16,32,0,0.2941975990771002,0.5339067384253654,3,186
service_12,javascript,3,2,2,2,6,0.07029099477740734,0.23565556970598894,0.4957073922099905,0.12666604050703323,2,0,1.5307482581049967,2,0.03740143729980413,664.6223145866824,34671.74579367335,47.505561157107834,0.2639258635970299,synthetic,code_change,0.22209532044434,0,12,85,0,0.3096184116984354,0.32054568706442677,2,127
service_12,javascript,4,3,3,3,7,0.05667372921600302,0.1900027163942316,0.3996754720209158,0.10212740484455628,3,1,1.5307482581049967,2,0.04651868001418086,826.6354187063298,43123.57932077008,59.08585760080327,0.21279629024976404,synthetic,code_change,0.49308203606236756,1,23,27,0,0.22005641226872844,0.5030692739711466,5,220
service_12,javascript,3,2,2,2,6,0.07604410300334037,0.25494327506363484,0.5362795634363358,0.1370332780442889,2,0,1.5307482581049967,2,0.04896925230514619,870.1820079731517,45395.3000260547,62.19846022367031,0.2855274081719061,synthetic,scaling,0.1359531759574849,1,24,36,0,0.2555142786872731,0.2903444671623224,0,82
service_13,go,1,5,5,7,7,0.12634727483686167,0.2612202463472752,0.04351283279618203,0.2844560752568067,2,4,0.7563313810850987,5,0.009207856097425596,647.6573568904153,39057.61311942193,68.28166849306281,0.18180331153802692,synthetic,config_change,0.9383310933370126,1,27,118,0,0.48692616986743276,0.8450116935687532,6,302
service_13,go,0,4,4,5,5,0.1281539721637941,0.2649555538275958,0.04413504264440887,0.2885236424557015,1,3,0.7563313810850987,5,0.008144969775144456,572.8966157493757,34549.09318532035,60.39974128482779,0.1844030000347303,synthetic,scaling,0.6379141019711132,1,26,17,1,0.31576108118350354,0.6839543706890358,5,253
service_13,go,0,4,4,5,5,0.11098606820525865,0.229461285295841,0.03822257531677388,0.249872119605396,1,3,0.7563313810850987,5,0.01188731895053065,836.1240109048344,50423.27982588788,88.15146145456973,0.15969980168036468,synthetic,code_change,0.41673679365859917,1,20,12,1,0.4156880690439794,0.5919899504010081,5,236
service_13,go,1,5,5,6,6,0.12933180552791723,0.26739069872430643,0.044540677560563804,0.2911753961757369,2,4,0.7563313810850987,5,0.011451638404081088,805.4793409429541,48575.222900710374,84.92063396044078,0.18609780513689061,synthetic,config_change,0.2679310871858508,0,6,1,0,0.40469994743056226,0.7245308567488029,6,280
service_13,go,0,4,4,5,5,0.10597576375615374,0.2191025896756946,0.03649707280765079,0.23859200658931137,1,3,0.7563313810850987,5,0.010654831674345564,749.4339667458826,45195.35155479924,79.01184342362363,0.1524903866626121,synthetic,scaling,0.9699030266996289,1,8,54,0,0.41086251605125745,0.7153555404388242,5,258
service_13,go,0,4,4,5,5,0.1346052037704393,0.2782933350477059,0.046356787138635995,0.303047834020327,1,3,0.7563313810850987,5,0.0107737707524171,757.7998412903739,45699.86383724005,79.89384664063977,0.19368579043207973,synthetic,code_change,0.6655124057945,0,4,50,0,0.32255498663564264,0.6804096090492044,5,252
service_13,go,1,5,5,6,6,0.08546944597842558,0.176706223086149,0.02943488663956942,0.19242443644936866,2,4,0.7563313810850987,5,0.011423185097380975,803.4780071669692,48454.53050138281,84.70963595666315,0.12298348606459132,synthetic,code_change,0.955276312362563,0,1,16,1,0.3529414047753771,0.796211555953728,6,293
service_13,go,0,4,4,5,5,0.08256426489716391,0.17069982430382077,0.02843436914685109,0.18588376187326042,1,3,0.7563313810850987,5,0.01230563770517065,865.5474962526976,52197.69201331288,91.25354105122474,0.11880317001208472,synthetic,scaling,0.5505575791005379,1,5,31,0,0.24128591089501464,0.6216132967947263,6,261
service_13,go,1,5,5,6,6,0.10316947662518945,0.2133006519875395,0.03553061347668862,0.2322739801471226,2,4,0.7563313810850987,5,0.009900705885182643,696.3906621802616,41996.52296703068,73.41955716362345,0.14845237085107513,synthetic,code_change,0.2488781369155684,0,29,70,0,0.17757347642964338,0.6490894438504275,5,246
service_13,go,1,5,5,6,6,0.12934487035255424,0.26741770996546355,0.04454517696532482,0.29120481009657506,2,4,0.7563313810850987,5,0.008590704883792075,604.2484982381445,36439.799256646744,63.70512927116976,0.18611660434238783,synthetic,deployment,0.3714281828861964,0,9,2,0,0.3239001783797714,0.6246805930327024,6,262
service_13,go,0,4,4,5,5,0.09320191340092776,0.19269293152593406,0.032097876897900654,0.20983318023031777,1,3,0.7563313810850987,5,0.012318788939581481,866.472520886906,52253.47653255669,91.35106518917972,0.13410986916692533,synthetic,deployment,0.24844062416745796,0,11,7,0,0.14764759518458356,0.5288819167761398,4,205
service_13,go,0,4,4,5,5,0.0820186622324032,0.16957180264541505,0.028246468635696118,0.18465540144468862,1,3,0.7563313810850987,5,0.009997509616490164,703.1995923038859,42407.14218674054,74.13741376564829,0.11801809276079026,synthetic,deployment,0.9870406605575203,1,8,48,0,0.2807012867997347,0.6546777122459212,5,247
service_13,go,1,5,5,6,6,0.11160404192874498,0.23073893254619665,0.03843539975115297,0.25126341498728477,2,4,0.7563313810850987,5,0.00984883010035856,692.7418504123219,41776.47778903404,73.0348677088039,0.16058901491838953,synthetic,code_change,0.6160886428200949,0,14,84,0,0.28927288240050814,0.7466476841505891,5,264
service_13,go,1,5,5,6,6,0.1291062269936475,0.2669243200044751,0.04446299039986516,0.2906675325545911,2,4,0.7563313810850987,5,0.009146374273955647,643.3328806101568,38796.821329285536,67.82574461196548,0.18577321622434712,synthetic,config_change,0.2314869089871882,1,7,31,0,0.1542587084090272,0.6414577904733741,6,265
service_13,go,1,5,5,6,6,0.15138704006009127,0.31298941705978567,0.05213629633206644,0.34083017078002675,2,4,0.7563313810850987,5,0.008698472317417995,611.8285875100153,36896.92398632306,64.50428817410379,0.2178334692410384,synthetic,scaling,0.47233542871902734,1,7,2,0,0.37582437456616274,0.7134887510221394,5,258
service_13,go,1,5,5,6,6,0.09578140727877674,0.19802597908942937,0.03298623073022939,0.21564060825430403,2,4,0.7563313810850987,5,0.008948689346021865,629.4282217440759,37958.28721742673,66.35979460444706,0.13782154818564993,synthetic,deployment,0.4080029723010141,1,19,16,0,0.34565221854172784,0.6717331260097972,6,270
service_13,go,1,5,5,7,7,0.11625889107009213,0.24036273203836706,0.040038486740092104,0.26174326205458237,2,4,0.7563313810850987,5,0.011908188730988891,837.5919385860943,50511.80464669315,88.30622315107051,0.16728695905449809,synthetic,config_change,0.15686478717420385,1,29,13,0,0.2615474338591609,0.5771958590197273,6,253
service_13,go,0,4,4,5,5,0.10881904648972372,0.2249810149686588,0.03747627308195704,0.2449933242930851,1,3,0.7563313810850987,5,0.012152539473863988,854.7789530887364,51548.284439565585,90.11822762252352,0.15658163609612272,synthetic,scaling,0.4698482971150989,1,19,16,0,0.2459051958697456,0.5406855895727534,6,247
service_13,go,1,5,5,6,6,0.09289875638491864,0.19206616098018184,0.031993472425658365,0.2091506577535025,2,4,0.7563313810850987,5,0.012501834336625108,879.3474721009434,53029.91311294805,92.70845446501868,0.13367365121527097,synthetic,scaling,0.7456354966566761,1,10,0,0,0.2889507915424985,0.8257222604785496,5,278
service_13,go,1,5,5,6,6,0.13370924905235035,0.27644096812900987,0.0460482286209197,0.3010306970219669,2,4,0.7563313810850987,5,0.008363459892621357,588.2646591347768,35475.87813814078,62.0199740092227,0.1923965854615174,synthetic,deployment,0.758997285681,0,24,26,1,0.34595887447301354,0.8178056277694653,6,297
service_14,python,2,3,2,3,6,0.14891070773299114,0.26258159436636924,0.020559985539829476,0.33408972641474066,3,2,1.382460013692585,6,0.034672965102080115,917.4402760541645,47052.319391323384,90.64811086386818,0.01132106681541516,synthetic,deployment,0.5871143929904471,0,21,1,0,0.08792015462141928,0.4987084150302574,3,179
service_14,python,3,4,3,4,8,0.2164343781782433,0.3816494123420635,0.029882926173755563,0.48558295970205695,4,3,1.382460013692585,6,0.021983573197291658,581.6813013655479,29832.40990195697,57.473290054807116,0.016454612927515277,synthetic,config_change,0.6276119489026855,1,6,18,0,0.2601852941781928,0.635387317016782,4,224
service_14,python,3,4,3,4,7,0.18791513165855173,0.33136001854846303,0.025945295999415967,0.4215983919542309,4,3,1.382460013692585,6,0.029925836667045062,791.8321312335228,40610.31471536614,78.23734001121149,0.014286412263573411,synthetic,code_change,0.5108579698073796,0,27,18,0,0.22894511198805398,0.549352345104241,4,208
service_14,python,3,4,3,4,7,0.15940840607346649,0.2810927035363145,0.022009394580774132,0.35764191564241216,4,3,1.382460013692585,6,0.031217483733845915,826.0088749311432,42363.12097664357,81.61418898168877,0.012119163514637711,synthetic,code_change,0.1985341294620946,1,6,31,0,0.15090087329047297,0.5417443889686399,5,227
service_14,python,3,4,3,4,7,0.21518206584351213,0.3794411482453808,0.02971002038420287,0.48277332504471365,4,3,1.382460013692585,6,0.023124377041310682,611.866761146652,31380.517099411863,60.45577837163005,0.01635940478680399,synthetic,config_change,0.12220295908643844,1,7,22,0,0.23470237398917643,0.5477761592560241,4,208
service_14,python,2,3,2,3,6,0.1500138724832383,0.2645268591722292,0.020712298638453655,0.33656473989907193,3,2,1.382460013692585,6,0.03659140702541797,968.2018963124613,49655.70626189657,95.66363623473384,0.01140493588054883,synthetic,code_change,0.8428959061737659,0,5,46,0,0.2294208259073761,0.45720548313474185,3,172
service_14,python,2,3,2,3,6,0.20235583694233134,0.3568240263079911,0.027939112940718904,0.4539969437504156,3,2,1.382460013692585,6,0.03385153459103106,895.7053758921086,45937.61199177251,88.50058399925425,0.015384279514815868,synthetic,deployment,0.8597673062416735,0,16,1,0,0.23271186181029138,0.6219096048588718,3,201
service_14,python,2,3,2,3,6,0.17856046945032067,0.3148644813584808,0.02465370506778138,0.4006106699466629,3,2,1.382460013692585,6,0.036155344043953985,956.663750067584,49063.9548896626,94.52360435770798,0.013575215886178452,synthetic,deployment,0.3602353010087359,1,2,4,0,0.2204475156464506,0.48368515749700464,3,177
service_14,python,3,4,3,4,7,0.20788667033041802,0.3665768175701388,0.028702750802719845,0.46640568615451883,4,3,1.382460013692585,6,0.022167169017661213,586.5392129870761,30081.555285211838,57.95327825973868,0.015804765961255515,synthetic,deployment,0.9128716216505071,1,24,33,1,0.329032747745804,0.6173049846072143,4,221
service_14,python,3,4,3,4,8,0.1441804515193321,0.2542405003157577,0.019906882745321892,0.3234771248876119,4,3,1.382460013692585,6,0.03087561042428542,816.9629700719734,41899.18799296447,80.72040416763552,0.010961444948968262,synthetic,deployment,0.9661042517330861,1,3,29,0,0.35061735685338313,0.499197938299877,4,199
service_14,python,3,4,3,4,7,0.13576135110946086,0.23939468538135747,0.018744464103166884,0.30458838951449435,4,3,1.382460013692585,6,0.02998406512644361,793.3728455539606,40689.33259172079,78.38957100234397,0.010321375475678634,synthetic,scaling,0.8335137850085333,0,9,0,0,0.24356240570569054,0.617981969448024,4,221
service_14,python,3,4,3,4,8,0.21626876598776335,0.38135738019954823,0.029860060227489348,0.4852113992397456,4,3,1.382460013692585,6,0.03217897318868471,851.4497089721164,43667.89282950568,84.12788235749524,0.01644202211586436,synthetic,deployment,0.6752816464509639,0,21,62,1,0.290588599029728,0.5673436330833379,4,212
service_14,python,3,4,3,4,7,0.20122061122695137,0.3548222268212499,0.02778237320958751,0.4514499996491873,4,3,1.382460013692585,6,0.023522371646132502,622.3976251509506,31920.608470512292,61.49628526092823,0.01529797298676257,synthetic,deployment,0.1710368695345711,0,14,13,1,0.317657290330699,0.5382796121338977,5,226
service_14,python,2,3,2,3,6,0.12771082586674168,0.22519879721520666,0.017632934347528845,0.28652657370029727,3,2,1.382460013692585,6,0.030090590400346583,796.1914846985667,40833.89078558089,78.66806794686924,0.00970932725188379,synthetic,deployment,0.3999698738834725,1,17,8,0,0.24383234090786055,0.3973276691087475,3,161
service_14,python,2,3,2,3,6,0.22111899360734638,0.3899100257465263,0.030529727380655496,0.49609316350737126,3,2,1.382460013692585,6,0.026441846868912745,699.6464023015416,35882.4294521586,69.1288864209318,0.01681076491339192,synthetic,config_change,0.2534842440084033,1,7,35,0,0.17683125933785648,0.4195732761921742,2,145
